datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2025-06-02 03:00:00,2525.0,2358.0,-167.0,2025-06-02,3,True,2025-06
2025-06-02 04:00:00,2247.0,1913.0,-334.0,2025-06-02,4,True,2025-06
2025-06-02 05:00:00,1958.0,1559.0,-399.0,2025-06-02,5,True,2025-06
2025-06-02 06:00:00,1761.0,1449.0,-312.0,2025-06-02,6,True,2025-06
2025-06-02 07:00:00,1627.0,1441.0,-186.0,2025-06-02,7,True,2025-06
2025-06-02 08:00:00,1581.0,1464.0,-117.0,2025-06-02,8,True,2025-06
2025-06-02 09:00:00,1541.0,1463.0,-78.0,2025-06-02,9,True,2025-06
2025-06-02 10:00:00,1547.0,1397.0,-150.0,2025-06-02,10,True,2025-06
2025-06-02 11:00:00,1612.0,1327.0,-285.0,2025-06-02,11,True,2025-06
2025-06-02 12:00:00,1740.0,1371.0,-369.0,2025-06-02,12,True,2025-06
2025-06-02 13:00:00,1857.0,1567.0,-290.0,2025-06-02,13,True,2025-06
2025-06-02 14:00:00,1945.0,1982.0,37.0,2025-06-02,14,True,2025-06
2025-06-03 04:00:00,2525.0,2538.0,13.0,2025-06-03,4,True,2025-06
2025-06-03 05:00:00,2228.0,2234.0,6.0,2025-06-03,5,True,2025-06
2025-06-03 06:00:00,2005.0,1999.0,-6.0,2025-06-03,6,True,2025-06
2025-06-03 07:00:00,1856.0,1940.0,84.0,2025-06-03,7,True,2025-06
2025-06-03 08:00:00,1764.0,1870.0,106.0,2025-06-03,8,True,2025-06
2025-06-03 15:00:00,2324.0,2447.0,123.0,2025-06-03,15,True,2025-06
2025-06-03 16:00:00,2471.0,2598.0,127.0,2025-06-03,16,True,2025-06
2025-06-03 17:00:00,2624.0,2699.0,75.0,2025-06-03,17,True,2025-06
2025-06-03 18:00:00,2776.0,2797.0,21.0,2025-06-03,18,True,2025-06
2025-06-03 19:00:00,2941.0,3041.0,100.0,2025-06-03,19,True,2025-06
2025-06-03 20:00:00,3048.0,3204.0,156.0,2025-06-03,20,True,2025-06
2025-06-04 06:00:00,1802.0,1569.0,-233.0,2025-06-04,6,True,2025-06
2025-06-04 07:00:00,1723.0,1340.0,-383.0,2025-06-04,7,True,2025-06
2025-06-04 08:00:00,1614.0,1297.0,-317.0,2025-06-04,8,True,2025-06
2025-06-04 09:00:00,1587.0,1268.0,-319.0,2025-06-04,9,True,2025-06
