datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2023-10-01 00:00:00,3511.0,3285.0,-226.0,2023-10-01,0,True,2023-10
2023-10-01 01:00:00,3268.0,3281.0,13.0,2023-10-01,1,True,2023-10
2023-10-01 15:00:00,2409.0,2551.0,142.0,2023-10-01,15,True,2023-10
2023-10-01 16:00:00,2573.0,2703.0,130.0,2023-10-01,16,True,2023-10
2023-10-01 17:00:00,2918.0,2903.0,-15.0,2023-10-01,17,True,2023-10
2023-10-01 18:00:00,3153.0,2946.0,-207.0,2023-10-01,18,True,2023-10
2023-10-01 19:00:00,3381.0,3000.0,-381.0,2023-10-01,19,True,2023-10
2023-10-01 20:00:00,3504.0,2988.0,-516.0,2023-10-01,20,True,2023-10
2023-10-01 21:00:00,3605.0,3120.0,-485.0,2023-10-01,21,True,2023-10
2023-10-01 22:00:00,3662.0,3294.0,-368.0,2023-10-01,22,True,2023-10
2023-10-01 23:00:00,3627.0,3279.0,-348.0,2023-10-01,23,True,2023-10
2023-10-02 00:00:00,3390.0,3179.0,-211.0,2023-10-02,0,True,2023-10
2023-10-02 01:00:00,3187.0,3116.0,-71.0,2023-10-02,1,True,2023-10
2023-10-02 02:00:00,2971.0,2864.0,-107.0,2023-10-02,2,True,2023-10
2023-10-02 03:00:00,2746.0,2759.0,13.0,2023-10-02,3,True,2023-10
2023-10-02 04:00:00,2485.0,2498.0,13.0,2023-10-02,4,True,2023-10
2023-10-02 05:00:00,2234.0,2271.0,37.0,2023-10-02,5,True,2023-10
2023-10-02 11:00:00,1936.0,2016.0,80.0,2023-10-02,11,True,2023-10
2023-10-02 12:00:00,2083.0,2116.0,33.0,2023-10-02,12,True,2023-10
2023-10-02 13:00:00,2140.0,2116.0,-24.0,2023-10-02,13,True,2023-10
2023-10-02 14:00:00,2202.0,2156.0,-46.0,2023-10-02,14,True,2023-10
2023-10-02 15:00:00,2317.0,2284.0,-33.0,2023-10-02,15,True,2023-10
2023-10-02 16:00:00,2496.0,2549.0,53.0,2023-10-02,16,True,2023-10
2023-10-02 17:00:00,2771.0,2809.0,38.0,2023-10-02,17,True,2023-10
2023-10-02 18:00:00,2957.0,2933.0,-24.0,2023-10-02,18,True,2023-10
2023-10-02 19:00:00,3211.0,3147.0,-64.0,2023-10-02,19,True,2023-10
2023-10-02 20:00:00,3354.0,3344.0,-10.0,2023-10-02,20,True,2023-10
2023-10-02 21:00:00,3463.0,3304.0,-159.0,2023-10-02,21,True,2023-10
2023-10-02 22:00:00,3510.0,3260.0,-250.0,2023-10-02,22,True,2023-10
2023-10-02 23:00:00,3517.0,3327.0,-190.0,2023-10-02,23,True,2023-10
2023-10-03 00:00:00,3313.0,3241.0,-72.0,2023-10-03,0,True,2023-10
2023-10-03 01:00:00,3160.0,3234.0,74.0,2023-10-03,1,True,2023-10
2023-10-03 05:00:00,2221.0,2326.0,105.0,2023-10-03,5,True,2023-10
2023-10-03 06:00:00,2108.0,2066.0,-42.0,2023-10-03,6,True,2023-10
2023-10-03 07:00:00,2016.0,1911.0,-105.0,2023-10-03,7,True,2023-10
2023-10-03 08:00:00,1939.0,1837.0,-102.0,2023-10-03,8,True,2023-10
2023-10-03 09:00:00,1898.0,1805.0,-93.0,2023-10-03,9,True,2023-10
2023-10-03 10:00:00,1919.0,1839.0,-80.0,2023-10-03,10,True,2023-10
2023-10-03 11:00:00,2003.0,1889.0,-114.0,2023-10-03,11,True,2023-10
2023-10-03 12:00:00,2236.0,2252.0,16.0,2023-10-03,12,True,2023-10
2023-10-03 19:00:00,2830.0,2950.0,120.0,2023-10-03,19,True,2023-10
2023-10-03 20:00:00,2975.0,3029.0,54.0,2023-10-03,20,True,2023-10
2023-10-03 21:00:00,2993.0,2986.0,-7.0,2023-10-03,21,True,2023-10
2023-10-03 22:00:00,3030.0,2938.0,-92.0,2023-10-03,22,True,2023-10
2023-10-03 23:00:00,3027.0,2860.0,-167.0,2023-10-03,23,True,2023-10
2023-10-04 00:00:00,2958.0,2812.0,-146.0,2023-10-04,0,True,2023-10
2023-10-04 01:00:00,2957.0,2896.0,-61.0,2023-10-04,1,True,2023-10
2023-10-04 03:00:00,2682.0,2834.0,152.0,2023-10-04,3,True,2023-10
2023-10-04 06:00:00,2069.0,2121.0,52.0,2023-10-04,6,True,2023-10
2023-10-04 07:00:00,1971.0,1836.0,-135.0,2023-10-04,7,True,2023-10
2023-10-04 08:00:00,1935.0,1739.0,-196.0,2023-10-04,8,True,2023-10
2023-10-04 09:00:00,1880.0,1704.0,-176.0,2023-10-04,9,True,2023-10
2023-10-04 10:00:00,1906.0,1774.0,-132.0,2023-10-04,10,True,2023-10
2023-10-04 11:00:00,1992.0,1857.0,-135.0,2023-10-04,11,True,2023-10
2023-10-04 12:00:00,2176.0,1981.0,-195.0,2023-10-04,12,True,2023-10
2023-10-04 13:00:00,2234.0,2026.0,-208.0,2023-10-04,13,True,2023-10
2023-10-04 14:00:00,2205.0,2010.0,-195.0,2023-10-04,14,True,2023-10
2023-10-04 15:00:00,2249.0,2042.0,-207.0,2023-10-04,15,True,2023-10
2023-10-04 16:00:00,2313.0,2095.0,-218.0,2023-10-04,16,True,2023-10
