datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2025-04-01 09:00:00,2041.0,2162.0,121.0,2025-04-01,9,True,2025-04
2025-04-01 10:00:00,2135.0,2205.0,70.0,2025-04-01,10,True,2025-04
2025-04-06 14:00:00,2723.0,2834.0,111.0,2025-04-06,14,True,2025-04
2025-04-06 15:00:00,2728.0,2718.0,-10.0,2025-04-06,15,True,2025-04
2025-04-06 16:00:00,2647.0,2807.0,160.0,2025-04-06,16,True,2025-04
2025-04-07 12:00:00,3093.0,3173.0,80.0,2025-04-07,12,True,2025-04
2025-04-07 13:00:00,3096.0,3174.0,78.0,2025-04-07,13,True,2025-04
2025-04-09 05:00:00,2007.0,2113.0,106.0,2025-04-09,5,True,2025-04
2025-04-09 06:00:00,1948.0,1958.0,10.0,2025-04-09,6,True,2025-04
2025-04-09 07:00:00,1945.0,1975.0,30.0,2025-04-09,7,True,2025-04
2025-04-09 08:00:00,1958.0,1973.0,15.0,2025-04-09,8,True,2025-04
2025-04-12 09:00:00,1954.0,1919.0,-35.0,2025-04-12,9,True,2025-04
2025-04-12 10:00:00,2004.0,1865.0,-139.0,2025-04-12,10,True,2025-04
2025-04-12 11:00:00,2122.0,2107.0,-15.0,2025-04-12,11,True,2025-04
2025-04-12 12:00:00,2265.0,2184.0,-81.0,2025-04-12,12,True,2025-04
2025-04-12 13:00:00,2363.0,2158.0,-205.0,2025-04-12,13,True,2025-04
2025-04-12 14:00:00,2282.0,1924.0,-358.0,2025-04-12,14,True,2025-04
2025-04-12 15:00:00,2159.0,1810.0,-349.0,2025-04-12,15,True,2025-04
2025-04-12 16:00:00,2020.0,1819.0,-201.0,2025-04-12,16,True,2025-04
2025-04-12 17:00:00,1929.0,1857.0,-72.0,2025-04-12,17,True,2025-04
2025-04-12 18:00:00,1873.0,1940.0,67.0,2025-04-12,18,True,2025-04
2025-04-14 12:00:00,1803.0,1876.0,73.0,2025-04-14,12,True,2025-04
2025-04-15 07:00:00,1573.0,1623.0,50.0,2025-04-15,7,True,2025-04
2025-04-15 08:00:00,1572.0,1583.0,11.0,2025-04-15,8,True,2025-04
2025-04-15 09:00:00,1609.0,1626.0,17.0,2025-04-15,9,True,2025-04
2025-04-15 10:00:00,1711.0,1812.0,101.0,2025-04-15,10,True,2025-04
2025-04-17 01:00:00,2061.0,2070.0,9.0,2025-04-17,1,True,2025-04
2025-04-17 02:00:00,2142.0,2071.0,-71.0,2025-04-17,2,True,2025-04
2025-04-17 03:00:00,2042.0,2098.0,56.0,2025-04-17,3,True,2025-04
2025-04-17 06:00:00,1547.0,1645.0,98.0,2025-04-17,6,True,2025-04
2025-04-17 07:00:00,1492.0,1526.0,34.0,2025-04-17,7,True,2025-04
2025-04-17 08:00:00,1472.0,1422.0,-50.0,2025-04-17,8,True,2025-04
2025-04-17 09:00:00,1455.0,1381.0,-74.0,2025-04-17,9,True,2025-04
2025-04-17 10:00:00,1510.0,1520.0,10.0,2025-04-17,10,True,2025-04
2025-04-17 11:00:00,1628.0,1673.0,45.0,2025-04-17,11,True,2025-04
2025-04-17 12:00:00,1861.0,1860.0,-1.0,2025-04-17,12,True,2025-04
2025-04-17 13:00:00,1921.0,1861.0,-60.0,2025-04-17,13,True,2025-04
2025-04-17 14:00:00,1943.0,1935.0,-8.0,2025-04-17,14,True,2025-04
2025-04-17 15:00:00,1939.0,1975.0,36.0,2025-04-17,15,True,2025-04
2025-04-17 16:00:00,1944.0,1821.0,-123.0,2025-04-17,16,True,2025-04
2025-04-17 17:00:00,1939.0,1835.0,-104.0,2025-04-17,17,True,2025-04
2025-04-17 18:00:00,1908.0,1835.0,-73.0,2025-04-17,18,True,2025-04
2025-04-17 19:00:00,1964.0,1877.0,-87.0,2025-04-17,19,True,2025-04
2025-04-17 20:00:00,1991.0,1895.0,-96.0,2025-04-17,20,True,2025-04
2025-04-17 21:00:00,2051.0,1956.0,-95.0,2025-04-17,21,True,2025-04
2025-04-17 22:00:00,2130.0,2067.0,-63.0,2025-04-17,22,True,2025-04
2025-04-17 23:00:00,2204.0,2213.0,9.0,2025-04-17,23,True,2025-04
2025-04-18 12:00:00,1681.0,1738.0,57.0,2025-04-18,12,True,2025-04
2025-04-18 13:00:00,1791.0,1762.0,-29.0,2025-04-18,13,True,2025-04
2025-04-18 14:00:00,1862.0,1940.0,78.0,2025-04-18,14,True,2025-04
2025-04-18 16:00:00,2044.0,2153.0,109.0,2025-04-18,16,True,2025-04
2025-04-18 17:00:00,2069.0,2061.0,-8.0,2025-04-18,17,True,2025-04
2025-04-18 18:00:00,2043.0,2099.0,56.0,2025-04-18,18,True,2025-04
2025-04-18 19:00:00,2042.0,2079.0,37.0,2025-04-18,19,True,2025-04
2025-04-20 06:00:00,1641.0,1702.0,61.0,2025-04-20,6,True,2025-04
2025-04-20 07:00:00,1562.0,1535.0,-27.0,2025-04-20,7,True,2025-04
2025-04-20 08:00:00,1548.0,1502.0,-46.0,2025-04-20,8,True,2025-04
2025-04-20 09:00:00,1524.0,1470.0,-54.0,2025-04-20,9,True,2025-04
2025-04-20 10:00:00,1558.0,1485.0,-73.0,2025-04-20,10,True,2025-04
2025-04-20 11:00:00,1601.0,1535.0,-66.0,2025-04-20,11,True,2025-04
2025-04-20 12:00:00,1696.0,1528.0,-168.0,2025-04-20,12,True,2025-04
2025-04-20 13:00:00,1825.0,1562.0,-263.0,2025-04-20,13,True,2025-04
2025-04-20 14:00:00,1948.0,1766.0,-182.0,2025-04-20,14,True,2025-04
2025-04-20 15:00:00,1992.0,1741.0,-251.0,2025-04-20,15,True,2025-04
2025-04-20 16:00:00,1970.0,1612.0,-358.0,2025-04-20,16,True,2025-04
2025-04-20 17:00:00,1963.0,1550.0,-413.0,2025-04-20,17,True,2025-04
2025-04-20 18:00:00,1968.0,1693.0,-275.0,2025-04-20,18,True,2025-04
2025-04-20 19:00:00,1941.0,1761.0,-180.0,2025-04-20,19,True,2025-04
2025-04-20 20:00:00,1890.0,1668.0,-222.0,2025-04-20,20,True,2025-04
2025-04-20 21:00:00,1924.0,1665.0,-259.0,2025-04-20,21,True,2025-04
2025-04-20 22:00:00,1959.0,1683.0,-276.0,2025-04-20,22,True,2025-04
