datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2024-10-01 00:00:00,2914.0,2746.0,-168.0,2024-10-01,0,True,2024-10
2024-10-01 01:00:00,2796.0,2780.0,-16.0,2024-10-01,1,True,2024-10
2024-10-01 02:00:00,2621.0,2636.0,15.0,2024-10-01,2,True,2024-10
2024-10-01 03:00:00,2375.0,2520.0,145.0,2024-10-01,3,True,2024-10
2024-10-02 18:00:00,1938.0,1993.0,55.0,2024-10-02,18,True,2024-10
2024-10-02 19:00:00,2015.0,2067.0,52.0,2024-10-02,19,True,2024-10
2024-10-03 14:00:00,1917.0,2001.0,84.0,2024-10-03,14,True,2024-10
2024-10-03 15:00:00,1911.0,2021.0,110.0,2024-10-03,15,True,2024-10
2024-10-03 18:00:00,2211.0,2290.0,79.0,2024-10-03,18,True,2024-10
2024-10-03 19:00:00,2370.0,2474.0,104.0,2024-10-03,19,True,2024-10
2024-10-03 20:00:00,2579.0,2593.0,14.0,2024-10-03,20,True,2024-10
2024-10-03 21:00:00,2790.0,2593.0,-197.0,2024-10-03,21,True,2024-10
2024-10-03 22:00:00,2865.0,2588.0,-277.0,2024-10-03,22,True,2024-10
2024-10-03 23:00:00,2885.0,2604.0,-281.0,2024-10-03,23,True,2024-10
2024-10-04 00:00:00,2782.0,2641.0,-141.0,2024-10-04,0,True,2024-10
2024-10-04 01:00:00,2687.0,2854.0,167.0,2024-10-04,1,True,2024-10
2024-10-04 12:00:00,1821.0,1935.0,114.0,2024-10-04,12,True,2024-10
2024-10-04 15:00:00,1959.0,2083.0,124.0,2024-10-04,15,True,2024-10
2024-10-04 16:00:00,2083.0,2174.0,91.0,2024-10-04,16,True,2024-10
2024-10-04 17:00:00,2223.0,2264.0,41.0,2024-10-04,17,True,2024-10
2024-10-04 18:00:00,2409.0,2352.0,-57.0,2024-10-04,18,True,2024-10
2024-10-04 19:00:00,2628.0,2371.0,-257.0,2024-10-04,19,True,2024-10
2024-10-04 20:00:00,2822.0,2401.0,-421.0,2024-10-04,20,True,2024-10
2024-10-04 21:00:00,2993.0,2449.0,-544.0,2024-10-04,21,True,2024-10
2024-10-04 22:00:00,3079.0,2443.0,-636.0,2024-10-04,22,True,2024-10
2024-10-04 23:00:00,3077.0,2453.0,-624.0,2024-10-04,23,True,2024-10
2024-10-05 00:00:00,2841.0,2328.0,-513.0,2024-10-05,0,True,2024-10
2024-10-05 01:00:00,2679.0,2413.0,-266.0,2024-10-05,1,True,2024-10
2024-10-05 02:00:00,2506.0,2455.0,-51.0,2024-10-05,2,True,2024-10
2024-10-05 03:00:00,2318.0,2345.0,27.0,2024-10-05,3,True,2024-10
2024-10-05 04:00:00,2150.0,2222.0,72.0,2024-10-05,4,True,2024-10
2024-10-05 05:00:00,1954.0,2006.0,52.0,2024-10-05,5,True,2024-10
2024-10-05 06:00:00,1782.0,1840.0,58.0,2024-10-05,6,True,2024-10
2024-10-05 07:00:00,1665.0,1714.0,49.0,2024-10-05,7,True,2024-10
2024-10-05 08:00:00,1598.0,1612.0,14.0,2024-10-05,8,True,2024-10
2024-10-05 09:00:00,1552.0,1556.0,4.0,2024-10-05,9,True,2024-10
2024-10-05 10:00:00,1531.0,1485.0,-46.0,2024-10-05,10,True,2024-10
2024-10-05 11:00:00,1559.0,1516.0,-43.0,2024-10-05,11,True,2024-10
2024-10-05 12:00:00,1639.0,1636.0,-3.0,2024-10-05,12,True,2024-10
2024-10-05 13:00:00,1746.0,1782.0,36.0,2024-10-05,13,True,2024-10
2024-10-05 15:00:00,2025.0,2109.0,84.0,2024-10-05,15,True,2024-10
2024-10-05 17:00:00,2411.0,2529.0,118.0,2024-10-05,17,True,2024-10
2024-10-05 18:00:00,2669.0,2716.0,47.0,2024-10-05,18,True,2024-10
2024-10-05 19:00:00,2868.0,2725.0,-143.0,2024-10-05,19,True,2024-10
2024-10-05 20:00:00,3050.0,2719.0,-331.0,2024-10-05,20,True,2024-10
2024-10-05 21:00:00,3179.0,2760.0,-419.0,2024-10-05,21,True,2024-10
2024-10-05 22:00:00,3242.0,2830.0,-412.0,2024-10-05,22,True,2024-10
2024-10-05 23:00:00,3180.0,2796.0,-384.0,2024-10-05,23,True,2024-10
2024-10-06 00:00:00,2990.0,2699.0,-291.0,2024-10-06,0,True,2024-10
2024-10-06 01:00:00,2774.0,2532.0,-242.0,2024-10-06,1,True,2024-10
2024-10-06 02:00:00,2588.0,2498.0,-90.0,2024-10-06,2,True,2024-10
2024-10-06 03:00:00,2394.0,2263.0,-131.0,2024-10-06,3,True,2024-10
2024-10-06 04:00:00,2198.0,2039.0,-159.0,2024-10-06,4,True,2024-10
2024-10-06 05:00:00,1967.0,1894.0,-73.0,2024-10-06,5,True,2024-10
2024-10-06 06:00:00,1845.0,1872.0,27.0,2024-10-06,6,True,2024-10
2024-10-06 07:00:00,1715.0,1746.0,31.0,2024-10-06,7,True,2024-10
2024-10-06 08:00:00,1646.0,1677.0,31.0,2024-10-06,8,True,2024-10
2024-10-06 09:00:00,1582.0,1606.0,24.0,2024-10-06,9,True,2024-10
2024-10-06 10:00:00,1564.0,1530.0,-34.0,2024-10-06,10,True,2024-10
2024-10-06 11:00:00,1559.0,1522.0,-37.0,2024-10-06,11,True,2024-10
2024-10-06 12:00:00,1632.0,1550.0,-82.0,2024-10-06,12,True,2024-10
2024-10-06 13:00:00,1715.0,1684.0,-31.0,2024-10-06,13,True,2024-10
2024-10-06 14:00:00,1895.0,1740.0,-155.0,2024-10-06,14,True,2024-10
2024-10-06 15:00:00,2057.0,1706.0,-351.0,2024-10-06,15,True,2024-10
2024-10-06 16:00:00,2196.0,1920.0,-276.0,2024-10-06,16,True,2024-10
2024-10-06 17:00:00,2385.0,2132.0,-253.0,2024-10-06,17,True,2024-10
2024-10-06 18:00:00,2598.0,2324.0,-274.0,2024-10-06,18,True,2024-10
2024-10-06 19:00:00,2786.0,2544.0,-242.0,2024-10-06,19,True,2024-10
2024-10-06 20:00:00,2877.0,2609.0,-268.0,2024-10-06,20,True,2024-10
2024-10-06 21:00:00,2950.0,2584.0,-366.0,2024-10-06,21,True,2024-10
2024-10-06 22:00:00,2980.0,2714.0,-266.0,2024-10-06,22,True,2024-10
2024-10-06 23:00:00,2891.0,2589.0,-302.0,2024-10-06,23,True,2024-10
2024-10-07 00:00:00,2665.0,2546.0,-119.0,2024-10-07,0,True,2024-10
2024-10-07 01:00:00,2582.0,2616.0,34.0,2024-10-07,1,True,2024-10
2024-10-09 07:00:00,1516.0,1385.0,-131.0,2024-10-09,7,True,2024-10
2024-10-12 04:00:00,1981.0,2005.0,24.0,2024-10-12,4,True,2024-10
2024-10-12 05:00:00,1791.0,1873.0,82.0,2024-10-12,5,True,2024-10
2024-10-12 21:00:00,2929.0,2988.0,59.0,2024-10-12,21,True,2024-10
2024-10-12 22:00:00,2987.0,2912.0,-75.0,2024-10-12,22,True,2024-10
2024-10-12 23:00:00,2898.0,3030.0,132.0,2024-10-12,23,True,2024-10
2024-10-13 02:00:00,2391.0,2446.0,55.0,2024-10-13,2,True,2024-10
2024-10-13 03:00:00,2234.0,2238.0,4.0,2024-10-13,3,True,2024-10
2024-10-13 04:00:00,2030.0,2146.0,116.0,2024-10-13,4,True,2024-10
2024-10-13 05:00:00,1858.0,1801.0,-57.0,2024-10-13,5,True,2024-10
2024-10-13 06:00:00,1714.0,1569.0,-145.0,2024-10-13,6,True,2024-10
2024-10-13 07:00:00,1599.0,1480.0,-119.0,2024-10-13,7,True,2024-10
2024-10-13 08:00:00,1533.0,1380.0,-153.0,2024-10-13,8,True,2024-10
2024-10-13 09:00:00,1494.0,1355.0,-139.0,2024-10-13,9,True,2024-10
2024-10-13 10:00:00,1523.0,1477.0,-46.0,2024-10-13,10,True,2024-10
2024-10-13 11:00:00,1550.0,1533.0,-17.0,2024-10-13,11,True,2024-10
2024-10-13 12:00:00,1586.0,1527.0,-59.0,2024-10-13,12,True,2024-10
2024-10-13 13:00:00,1701.0,1642.0,-59.0,2024-10-13,13,True,2024-10
2024-10-13 14:00:00,1852.0,1731.0,-121.0,2024-10-13,14,True,2024-10
2024-10-13 15:00:00,1980.0,1734.0,-246.0,2024-10-13,15,True,2024-10
2024-10-13 16:00:00,2083.0,1778.0,-305.0,2024-10-13,16,True,2024-10
2024-10-13 17:00:00,2172.0,1779.0,-393.0,2024-10-13,17,True,2024-10
2024-10-13 18:00:00,2282.0,1908.0,-374.0,2024-10-13,18,True,2024-10
2024-10-13 19:00:00,2362.0,2083.0,-279.0,2024-10-13,19,True,2024-10
2024-10-13 20:00:00,2429.0,2309.0,-120.0,2024-10-13,20,True,2024-10
2024-10-13 21:00:00,2474.0,2329.0,-145.0,2024-10-13,21,True,2024-10
2024-10-13 22:00:00,2479.0,2391.0,-88.0,2024-10-13,22,True,2024-10
2024-10-13 23:00:00,2458.0,2604.0,146.0,2024-10-13,23,True,2024-10
2024-10-14 04:00:00,1807.0,1794.0,-13.0,2024-10-14,4,True,2024-10
2024-10-14 05:00:00,1625.0,1544.0,-81.0,2024-10-14,5,True,2024-10
2024-10-14 06:00:00,1522.0,1469.0,-53.0,2024-10-14,6,True,2024-10
2024-10-14 07:00:00,1443.0,1489.0,46.0,2024-10-14,7,True,2024-10
2024-10-14 08:00:00,1410.0,1458.0,48.0,2024-10-14,8,True,2024-10
2024-10-14 09:00:00,1424.0,1470.0,46.0,2024-10-14,9,True,2024-10
2024-10-15 13:00:00,2036.0,2165.0,129.0,2024-10-15,13,True,2024-10
2024-10-16 01:00:00,2217.0,2309.0,92.0,2024-10-16,1,True,2024-10
2024-10-16 02:00:00,2207.0,2297.0,90.0,2024-10-16,2,True,2024-10
2024-10-16 12:00:00,2424.0,2421.0,-3.0,2024-10-16,12,True,2024-10
2024-10-16 13:00:00,2539.0,2330.0,-209.0,2024-10-16,13,True,2024-10
2024-10-16 14:00:00,2448.0,2394.0,-54.0,2024-10-16,14,True,2024-10
2024-10-16 15:00:00,2283.0,2373.0,90.0,2024-10-16,15,True,2024-10
2024-10-17 01:00:00,2211.0,2291.0,80.0,2024-10-17,1,True,2024-10
2024-10-17 02:00:00,2245.0,2303.0,58.0,2024-10-17,2,True,2024-10
2024-10-17 03:00:00,2177.0,2210.0,33.0,2024-10-17,3,True,2024-10
2024-10-17 04:00:00,2059.0,2092.0,33.0,2024-10-17,4,True,2024-10
2024-10-17 05:00:00,1974.0,2024.0,50.0,2024-10-17,5,True,2024-10
2024-10-17 06:00:00,1929.0,1945.0,16.0,2024-10-17,6,True,2024-10
2024-10-17 07:00:00,1923.0,1942.0,19.0,2024-10-17,7,True,2024-10
2024-10-17 08:00:00,1952.0,1965.0,13.0,2024-10-17,8,True,2024-10
2024-10-17 09:00:00,1988.0,1993.0,5.0,2024-10-17,9,True,2024-10
2024-10-17 10:00:00,2067.0,2010.0,-57.0,2024-10-17,10,True,2024-10
2024-10-17 11:00:00,2237.0,2193.0,-44.0,2024-10-17,11,True,2024-10
2024-10-17 12:00:00,2499.0,2446.0,-53.0,2024-10-17,12,True,2024-10
2024-10-17 13:00:00,2581.0,2374.0,-207.0,2024-10-17,13,True,2024-10
2024-10-17 14:00:00,2504.0,2275.0,-229.0,2024-10-17,14,True,2024-10
