datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2024-05-01 00:00:00,2534.0,2067.0,-467.0,2024-05-01,0,True,2024-05
2024-05-01 01:00:00,2437.0,2201.0,-236.0,2024-05-01,1,True,2024-05
2024-05-01 02:00:00,2434.0,2264.0,-170.0,2024-05-01,2,True,2024-05
2024-05-01 03:00:00,2306.0,2266.0,-40.0,2024-05-01,3,True,2024-05
2024-05-01 04:00:00,2080.0,1972.0,-108.0,2024-05-01,4,True,2024-05
2024-05-01 05:00:00,1850.0,1737.0,-113.0,2024-05-01,5,True,2024-05
2024-05-01 06:00:00,1681.0,1628.0,-53.0,2024-05-01,6,True,2024-05
2024-05-01 12:00:00,1772.0,1879.0,107.0,2024-05-01,12,True,2024-05
2024-05-01 13:00:00,1855.0,1807.0,-48.0,2024-05-01,13,True,2024-05
2024-05-01 14:00:00,1868.0,1840.0,-28.0,2024-05-01,14,True,2024-05
2024-05-01 15:00:00,1892.0,1909.0,17.0,2024-05-01,15,True,2024-05
2024-05-01 16:00:00,1949.0,2045.0,96.0,2024-05-01,16,True,2024-05
2024-05-01 17:00:00,2001.0,1995.0,-6.0,2024-05-01,17,True,2024-05
2024-05-01 18:00:00,2049.0,1939.0,-110.0,2024-05-01,18,True,2024-05
2024-05-01 19:00:00,2135.0,1997.0,-138.0,2024-05-01,19,True,2024-05
2024-05-01 20:00:00,2215.0,2088.0,-127.0,2024-05-01,20,True,2024-05
2024-05-01 21:00:00,2316.0,2224.0,-92.0,2024-05-01,21,True,2024-05
2024-05-01 22:00:00,2425.0,2227.0,-198.0,2024-05-01,22,True,2024-05
2024-05-01 23:00:00,2497.0,2288.0,-209.0,2024-05-01,23,True,2024-05
2024-05-02 00:00:00,2475.0,2363.0,-112.0,2024-05-02,0,True,2024-05
2024-05-02 01:00:00,2391.0,2480.0,89.0,2024-05-02,1,True,2024-05
2024-05-02 02:00:00,2365.0,2380.0,15.0,2024-05-02,2,True,2024-05
2024-05-02 03:00:00,2234.0,2300.0,66.0,2024-05-02,3,True,2024-05
2024-05-02 04:00:00,1990.0,2109.0,119.0,2024-05-02,4,True,2024-05
2024-05-02 05:00:00,1770.0,1863.0,93.0,2024-05-02,5,True,2024-05
2024-05-02 15:00:00,1904.0,2000.0,96.0,2024-05-02,15,True,2024-05
2024-05-02 16:00:00,1991.0,2034.0,43.0,2024-05-02,16,True,2024-05
2024-05-02 17:00:00,2067.0,2106.0,39.0,2024-05-02,17,True,2024-05
2024-05-02 19:00:00,2194.0,2266.0,72.0,2024-05-02,19,True,2024-05
2024-05-02 20:00:00,2216.0,2299.0,83.0,2024-05-02,20,True,2024-05
2024-05-02 21:00:00,2212.0,2257.0,45.0,2024-05-02,21,True,2024-05
2024-05-02 22:00:00,2261.0,2127.0,-134.0,2024-05-02,22,True,2024-05
2024-05-02 23:00:00,2287.0,2067.0,-220.0,2024-05-02,23,True,2024-05
2024-05-03 00:00:00,2246.0,1984.0,-262.0,2024-05-03,0,True,2024-05
2024-05-03 01:00:00,2182.0,2046.0,-136.0,2024-05-03,1,True,2024-05
2024-05-03 02:00:00,2144.0,2030.0,-114.0,2024-05-03,2,True,2024-05
2024-05-03 03:00:00,2050.0,1981.0,-69.0,2024-05-03,3,True,2024-05
2024-05-03 04:00:00,1854.0,1842.0,-12.0,2024-05-03,4,True,2024-05
2024-05-03 05:00:00,1661.0,1632.0,-29.0,2024-05-03,5,True,2024-05
2024-05-03 06:00:00,1513.0,1568.0,55.0,2024-05-03,6,True,2024-05
2024-05-03 18:00:00,1899.0,1955.0,56.0,2024-05-03,18,True,2024-05
