datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2023-05-01 00:00:00,2419.0,2567.0,148.0,2023-05-01,0,True,2023-05
2023-05-01 01:00:00,2436.0,2590.0,154.0,2023-05-01,1,True,2023-05
2023-05-01 10:00:00,2220.0,2302.0,82.0,2023-05-01,10,True,2023-05
2023-05-01 11:00:00,2443.0,2489.0,46.0,2023-05-01,11,True,2023-05
2023-05-01 12:00:00,2673.0,2733.0,60.0,2023-05-01,12,True,2023-05
2023-05-01 13:00:00,2708.0,2813.0,105.0,2023-05-01,13,True,2023-05
2023-05-02 02:00:00,2390.0,2535.0,145.0,2023-05-02,2,True,2023-05
2023-05-02 03:00:00,2355.0,2453.0,98.0,2023-05-02,3,True,2023-05
2023-05-02 05:00:00,2026.0,2143.0,117.0,2023-05-02,5,True,2023-05
2023-05-02 06:00:00,2020.0,2086.0,66.0,2023-05-02,6,True,2023-05
2023-05-02 07:00:00,2012.0,1978.0,-34.0,2023-05-02,7,True,2023-05
2023-05-02 08:00:00,2028.0,1994.0,-34.0,2023-05-02,8,True,2023-05
2023-05-02 09:00:00,2033.0,2056.0,23.0,2023-05-02,9,True,2023-05
2023-05-02 10:00:00,2145.0,2165.0,20.0,2023-05-02,10,True,2023-05
2023-05-02 11:00:00,2364.0,2421.0,57.0,2023-05-02,11,True,2023-05
2023-05-02 12:00:00,2604.0,2633.0,29.0,2023-05-02,12,True,2023-05
2023-05-02 13:00:00,2584.0,2711.0,127.0,2023-05-02,13,True,2023-05
2023-05-03 13:00:00,2546.0,2695.0,149.0,2023-05-03,13,True,2023-05
2023-05-04 20:00:00,2126.0,2225.0,99.0,2023-05-04,20,True,2023-05
2023-05-04 21:00:00,2171.0,2266.0,95.0,2023-05-04,21,True,2023-05
2023-05-04 23:00:00,2319.0,2451.0,132.0,2023-05-04,23,True,2023-05
2023-05-05 01:00:00,2390.0,2446.0,56.0,2023-05-05,1,True,2023-05
2023-05-05 02:00:00,2444.0,2478.0,34.0,2023-05-05,2,True,2023-05
2023-05-05 03:00:00,2359.0,2486.0,127.0,2023-05-05,3,True,2023-05
2023-05-05 04:00:00,2168.0,2276.0,108.0,2023-05-05,4,True,2023-05
2023-05-05 06:00:00,1875.0,1938.0,63.0,2023-05-05,6,True,2023-05
2023-05-05 07:00:00,1829.0,1884.0,55.0,2023-05-05,7,True,2023-05
2023-05-05 08:00:00,1772.0,1820.0,48.0,2023-05-05,8,True,2023-05
2023-05-05 12:00:00,2141.0,2231.0,90.0,2023-05-05,12,True,2023-05
2023-05-05 13:00:00,2165.0,2111.0,-54.0,2023-05-05,13,True,2023-05
2023-05-05 14:00:00,2177.0,2134.0,-43.0,2023-05-05,14,True,2023-05
2023-05-05 15:00:00,2154.0,2095.0,-59.0,2023-05-05,15,True,2023-05
2023-05-05 16:00:00,2135.0,2246.0,111.0,2023-05-05,16,True,2023-05
2023-05-06 00:00:00,2289.0,2400.0,111.0,2023-05-06,0,True,2023-05
2023-05-06 01:00:00,2252.0,2327.0,75.0,2023-05-06,1,True,2023-05
2023-05-06 02:00:00,2290.0,2358.0,68.0,2023-05-06,2,True,2023-05
2023-05-06 03:00:00,2245.0,2339.0,94.0,2023-05-06,3,True,2023-05
2023-05-06 11:00:00,1801.0,1809.0,8.0,2023-05-06,11,True,2023-05
2023-05-06 12:00:00,1859.0,1769.0,-90.0,2023-05-06,12,True,2023-05
2023-05-06 13:00:00,2010.0,1887.0,-123.0,2023-05-06,13,True,2023-05
2023-05-06 14:00:00,2141.0,2035.0,-106.0,2023-05-06,14,True,2023-05
2023-05-06 15:00:00,2222.0,2141.0,-81.0,2023-05-06,15,True,2023-05
2023-05-06 16:00:00,2271.0,2244.0,-27.0,2023-05-06,16,True,2023-05
2023-05-06 17:00:00,2340.0,2266.0,-74.0,2023-05-06,17,True,2023-05
2023-05-06 18:00:00,2363.0,2463.0,100.0,2023-05-06,18,True,2023-05
2023-05-06 19:00:00,2427.0,2513.0,86.0,2023-05-06,19,True,2023-05
2023-05-06 20:00:00,2530.0,2375.0,-155.0,2023-05-06,20,True,2023-05
2023-05-06 21:00:00,2667.0,2317.0,-350.0,2023-05-06,21,True,2023-05
2023-05-06 22:00:00,2770.0,2323.0,-447.0,2023-05-06,22,True,2023-05
2023-05-06 23:00:00,2840.0,2449.0,-391.0,2023-05-06,23,True,2023-05
2023-05-07 00:00:00,2835.0,2444.0,-391.0,2023-05-07,0,True,2023-05
2023-05-07 01:00:00,2771.0,2359.0,-412.0,2023-05-07,1,True,2023-05
2023-05-07 02:00:00,2745.0,2274.0,-471.0,2023-05-07,2,True,2023-05
2023-05-07 03:00:00,2644.0,2225.0,-419.0,2023-05-07,3,True,2023-05
2023-05-07 04:00:00,2501.0,2252.0,-249.0,2023-05-07,4,True,2023-05
2023-05-07 05:00:00,2273.0,2023.0,-250.0,2023-05-07,5,True,2023-05
2023-05-07 06:00:00,2085.0,1942.0,-143.0,2023-05-07,6,True,2023-05
2023-05-07 07:00:00,1954.0,1950.0,-4.0,2023-05-07,7,True,2023-05
2023-05-07 08:00:00,1865.0,1880.0,15.0,2023-05-07,8,True,2023-05
2023-05-07 09:00:00,1821.0,1887.0,66.0,2023-05-07,9,True,2023-05
