datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2024-07-01 00:00:00,3377.0,3301.0,-76.0,2024-07-01,0,True,2024-07
2024-07-01 01:00:00,3176.0,3158.0,-18.0,2024-07-01,1,True,2024-07
2024-07-01 04:00:00,2578.0,2691.0,113.0,2024-07-01,4,True,2024-07
2024-07-01 05:00:00,2299.0,2300.0,1.0,2024-07-01,5,True,2024-07
2024-07-01 06:00:00,2093.0,2046.0,-47.0,2024-07-01,6,True,2024-07
2024-07-01 07:00:00,1993.0,1939.0,-54.0,2024-07-01,7,True,2024-07
2024-07-01 08:00:00,1902.0,1907.0,5.0,2024-07-01,8,True,2024-07
2024-07-01 09:00:00,1879.0,1834.0,-45.0,2024-07-01,9,True,2024-07
2024-07-01 10:00:00,1855.0,1857.0,2.0,2024-07-01,10,True,2024-07
2024-07-01 11:00:00,1908.0,2002.0,94.0,2024-07-01,11,True,2024-07
2024-07-01 12:00:00,2040.0,2163.0,123.0,2024-07-01,12,True,2024-07
2024-07-01 19:00:00,3072.0,3211.0,139.0,2024-07-01,19,True,2024-07
2024-07-01 22:00:00,3342.0,3421.0,79.0,2024-07-01,22,True,2024-07
2024-07-01 23:00:00,3465.0,3526.0,61.0,2024-07-01,23,True,2024-07
2024-07-02 00:00:00,3475.0,3374.0,-101.0,2024-07-02,0,True,2024-07
2024-07-02 01:00:00,3330.0,3243.0,-87.0,2024-07-02,1,True,2024-07
2024-07-02 02:00:00,3145.0,3063.0,-82.0,2024-07-02,2,True,2024-07
2024-07-02 03:00:00,3029.0,3002.0,-27.0,2024-07-02,3,True,2024-07
2024-07-02 06:00:00,2242.0,2262.0,20.0,2024-07-02,6,True,2024-07
2024-07-02 07:00:00,2078.0,2151.0,73.0,2024-07-02,7,True,2024-07
2024-07-02 08:00:00,1950.0,2062.0,112.0,2024-07-02,8,True,2024-07
2024-07-02 09:00:00,1908.0,1970.0,62.0,2024-07-02,9,True,2024-07
2024-07-02 10:00:00,1905.0,1932.0,27.0,2024-07-02,10,True,2024-07
2024-07-02 11:00:00,1969.0,1924.0,-45.0,2024-07-02,11,True,2024-07
2024-07-02 12:00:00,2079.0,1937.0,-142.0,2024-07-02,12,True,2024-07
2024-07-02 13:00:00,2257.0,2088.0,-169.0,2024-07-02,13,True,2024-07
2024-07-02 14:00:00,2473.0,2325.0,-148.0,2024-07-02,14,True,2024-07
2024-07-02 15:00:00,2692.0,2538.0,-154.0,2024-07-02,15,True,2024-07
2024-07-02 16:00:00,2978.0,2948.0,-30.0,2024-07-02,16,True,2024-07
2024-07-02 17:00:00,3244.0,3183.0,-61.0,2024-07-02,17,True,2024-07
2024-07-02 18:00:00,3515.0,3293.0,-222.0,2024-07-02,18,True,2024-07
2024-07-02 19:00:00,3761.0,3466.0,-295.0,2024-07-02,19,True,2024-07
2024-07-02 20:00:00,3948.0,3510.0,-438.0,2024-07-02,20,True,2024-07
2024-07-02 21:00:00,4114.0,3493.0,-621.0,2024-07-02,21,True,2024-07
2024-07-02 22:00:00,4221.0,3503.0,-718.0,2024-07-02,22,True,2024-07
2024-07-02 23:00:00,4287.0,3473.0,-814.0,2024-07-02,23,True,2024-07
2024-07-03 00:00:00,4244.0,3492.0,-752.0,2024-07-03,0,True,2024-07
2024-07-03 01:00:00,4048.0,3384.0,-664.0,2024-07-03,1,True,2024-07
2024-07-03 02:00:00,3801.0,3207.0,-594.0,2024-07-03,2,True,2024-07
2024-07-03 03:00:00,3608.0,3225.0,-383.0,2024-07-03,3,True,2024-07
2024-07-03 04:00:00,3292.0,3044.0,-248.0,2024-07-03,4,True,2024-07
2024-07-03 05:00:00,2976.0,2862.0,-114.0,2024-07-03,5,True,2024-07
2024-07-03 06:00:00,2676.0,2716.0,40.0,2024-07-03,6,True,2024-07
2024-07-03 07:00:00,2509.0,2563.0,54.0,2024-07-03,7,True,2024-07
2024-07-03 08:00:00,2373.0,2367.0,-6.0,2024-07-03,8,True,2024-07
2024-07-03 09:00:00,2288.0,2293.0,5.0,2024-07-03,9,True,2024-07
2024-07-03 10:00:00,2255.0,2336.0,81.0,2024-07-03,10,True,2024-07
2024-07-03 11:00:00,2282.0,2214.0,-68.0,2024-07-03,11,True,2024-07
2024-07-03 12:00:00,2369.0,2336.0,-33.0,2024-07-03,12,True,2024-07
2024-07-03 13:00:00,2531.0,2601.0,70.0,2024-07-03,13,True,2024-07
2024-07-03 16:00:00,3189.0,3004.0,-185.0,2024-07-03,16,True,2024-07
2024-07-03 17:00:00,3348.0,2919.0,-429.0,2024-07-03,17,True,2024-07
2024-07-03 18:00:00,3588.0,2991.0,-597.0,2024-07-03,18,True,2024-07
2024-07-03 19:00:00,3738.0,2971.0,-767.0,2024-07-03,19,True,2024-07
2024-07-03 20:00:00,3835.0,3149.0,-686.0,2024-07-03,20,True,2024-07
2024-07-03 21:00:00,3886.0,3195.0,-691.0,2024-07-03,21,True,2024-07
2024-07-03 22:00:00,3926.0,3324.0,-602.0,2024-07-03,22,True,2024-07
2024-07-03 23:00:00,3910.0,3331.0,-579.0,2024-07-03,23,True,2024-07
2024-07-04 00:00:00,3793.0,3240.0,-553.0,2024-07-04,0,True,2024-07
2024-07-04 01:00:00,3538.0,3171.0,-367.0,2024-07-04,1,True,2024-07
2024-07-04 02:00:00,3292.0,3172.0,-120.0,2024-07-04,2,True,2024-07
2024-07-04 03:00:00,3189.0,3231.0,42.0,2024-07-04,3,True,2024-07
2024-07-04 04:00:00,2941.0,3105.0,164.0,2024-07-04,4,True,2024-07
2024-07-04 16:00:00,3158.0,3212.0,54.0,2024-07-04,16,True,2024-07
2024-07-04 17:00:00,3512.0,3394.0,-118.0,2024-07-04,17,True,2024-07
2024-07-04 18:00:00,3760.0,3452.0,-308.0,2024-07-04,18,True,2024-07
2024-07-04 19:00:00,3939.0,3574.0,-365.0,2024-07-04,19,True,2024-07
2024-07-04 20:00:00,4059.0,3487.0,-572.0,2024-07-04,20,True,2024-07
2024-07-04 21:00:00,4147.0,3573.0,-574.0,2024-07-04,21,True,2024-07
2024-07-04 22:00:00,4201.0,3546.0,-655.0,2024-07-04,22,True,2024-07
2024-07-04 23:00:00,4246.0,3547.0,-699.0,2024-07-04,23,True,2024-07
2024-07-05 00:00:00,4115.0,3482.0,-633.0,2024-07-05,0,True,2024-07
2024-07-05 01:00:00,3836.0,3314.0,-522.0,2024-07-05,1,True,2024-07
