datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2024-04-01 00:00:00,2051.0,1694.0,-357.0,2024-04-01,0,True,2024-04
2024-04-01 01:00:00,2090.0,1807.0,-283.0,2024-04-01,1,True,2024-04
2024-04-01 02:00:00,2115.0,1833.0,-282.0,2024-04-01,2,True,2024-04
2024-04-01 03:00:00,1988.0,1705.0,-283.0,2024-04-01,3,True,2024-04
2024-04-01 04:00:00,1823.0,1664.0,-159.0,2024-04-01,4,True,2024-04
2024-04-01 05:00:00,1633.0,1621.0,-12.0,2024-04-01,5,True,2024-04
2024-04-01 11:00:00,1592.0,1652.0,60.0,2024-04-01,11,True,2024-04
2024-04-01 12:00:00,1754.0,1844.0,90.0,2024-04-01,12,True,2024-04
2024-04-01 19:00:00,1929.0,2007.0,78.0,2024-04-01,19,True,2024-04
2024-04-01 20:00:00,2029.0,2086.0,57.0,2024-04-01,20,True,2024-04
2024-04-01 21:00:00,2038.0,2072.0,34.0,2024-04-01,21,True,2024-04
2024-04-01 22:00:00,2122.0,2196.0,74.0,2024-04-01,22,True,2024-04
2024-04-01 23:00:00,2213.0,2309.0,96.0,2024-04-01,23,True,2024-04
2024-04-02 00:00:00,2245.0,2301.0,56.0,2024-04-02,0,True,2024-04
2024-04-02 01:00:00,2208.0,2039.0,-169.0,2024-04-02,1,True,2024-04
2024-04-02 02:00:00,2149.0,2066.0,-83.0,2024-04-02,2,True,2024-04
2024-04-02 03:00:00,2017.0,1995.0,-22.0,2024-04-02,3,True,2024-04
2024-04-02 04:00:00,1830.0,1695.0,-135.0,2024-04-02,4,True,2024-04
2024-04-02 05:00:00,1654.0,1750.0,96.0,2024-04-02,5,True,2024-04
2024-04-02 09:00:00,1466.0,1492.0,26.0,2024-04-02,9,True,2024-04
2024-04-02 10:00:00,1520.0,1594.0,74.0,2024-04-02,10,True,2024-04
2024-04-02 14:00:00,2038.0,2114.0,76.0,2024-04-02,14,True,2024-04
2024-04-02 15:00:00,2109.0,2203.0,94.0,2024-04-02,15,True,2024-04
2024-04-02 16:00:00,2160.0,2168.0,8.0,2024-04-02,16,True,2024-04
2024-04-02 17:00:00,2168.0,2176.0,8.0,2024-04-02,17,True,2024-04
2024-04-02 18:00:00,2181.0,2225.0,44.0,2024-04-02,18,True,2024-04
2024-04-02 19:00:00,2202.0,2280.0,78.0,2024-04-02,19,True,2024-04
2024-04-02 20:00:00,2222.0,2319.0,97.0,2024-04-02,20,True,2024-04
2024-04-02 21:00:00,2210.0,2259.0,49.0,2024-04-02,21,True,2024-04
2024-04-02 22:00:00,2302.0,2240.0,-62.0,2024-04-02,22,True,2024-04
2024-04-02 23:00:00,2405.0,2258.0,-147.0,2024-04-02,23,True,2024-04
2024-04-03 00:00:00,2467.0,1996.0,-471.0,2024-04-03,0,True,2024-04
2024-04-03 01:00:00,2486.0,2054.0,-432.0,2024-04-03,1,True,2024-04
2024-04-03 02:00:00,2503.0,2170.0,-333.0,2024-04-03,2,True,2024-04
2024-04-03 03:00:00,2413.0,2169.0,-244.0,2024-04-03,3,True,2024-04
2024-04-03 04:00:00,2280.0,2244.0,-36.0,2024-04-03,4,True,2024-04
2024-04-03 05:00:00,2172.0,2214.0,42.0,2024-04-03,5,True,2024-04
2024-04-03 06:00:00,2110.0,2081.0,-29.0,2024-04-03,6,True,2024-04
2024-04-03 07:00:00,2103.0,1943.0,-160.0,2024-04-03,7,True,2024-04
2024-04-03 08:00:00,2096.0,1895.0,-201.0,2024-04-03,8,True,2024-04
2024-04-03 09:00:00,2145.0,1805.0,-340.0,2024-04-03,9,True,2024-04
2024-04-03 10:00:00,2212.0,1779.0,-433.0,2024-04-03,10,True,2024-04
2024-04-03 11:00:00,2385.0,1942.0,-443.0,2024-04-03,11,True,2024-04
2024-04-03 12:00:00,2690.0,2321.0,-369.0,2024-04-03,12,True,2024-04
2024-04-03 13:00:00,2780.0,2302.0,-478.0,2024-04-03,13,True,2024-04
2024-04-03 14:00:00,2710.0,2263.0,-447.0,2024-04-03,14,True,2024-04
2024-04-03 15:00:00,2644.0,2156.0,-488.0,2024-04-03,15,True,2024-04
2024-04-03 16:00:00,2597.0,2138.0,-459.0,2024-04-03,16,True,2024-04
2024-04-03 17:00:00,2555.0,2198.0,-357.0,2024-04-03,17,True,2024-04
2024-04-03 18:00:00,2495.0,2163.0,-332.0,2024-04-03,18,True,2024-04
2024-04-03 19:00:00,2467.0,2181.0,-286.0,2024-04-03,19,True,2024-04
2024-04-03 20:00:00,2403.0,2099.0,-304.0,2024-04-03,20,True,2024-04
2024-04-03 21:00:00,2340.0,2046.0,-294.0,2024-04-03,21,True,2024-04
2024-04-03 22:00:00,2350.0,2152.0,-198.0,2024-04-03,22,True,2024-04
2024-04-03 23:00:00,2423.0,2188.0,-235.0,2024-04-03,23,True,2024-04
2024-04-04 00:00:00,2461.0,2222.0,-239.0,2024-04-04,0,True,2024-04
2024-04-04 01:00:00,2508.0,2384.0,-124.0,2024-04-04,1,True,2024-04
2024-04-04 02:00:00,2566.0,2430.0,-136.0,2024-04-04,2,True,2024-04
2024-04-04 03:00:00,2517.0,2402.0,-115.0,2024-04-04,3,True,2024-04
2024-04-04 04:00:00,2401.0,2272.0,-129.0,2024-04-04,4,True,2024-04
2024-04-04 05:00:00,2265.0,2065.0,-200.0,2024-04-04,5,True,2024-04
2024-04-04 06:00:00,2218.0,1956.0,-262.0,2024-04-04,6,True,2024-04
2024-04-04 07:00:00,2211.0,2005.0,-206.0,2024-04-04,7,True,2024-04
2024-04-04 08:00:00,2246.0,2002.0,-244.0,2024-04-04,8,True,2024-04
2024-04-04 09:00:00,2279.0,2063.0,-216.0,2024-04-04,9,True,2024-04
2024-04-04 10:00:00,2370.0,2093.0,-277.0,2024-04-04,10,True,2024-04
2024-04-04 11:00:00,2585.0,2207.0,-378.0,2024-04-04,11,True,2024-04
2024-04-04 12:00:00,2840.0,2315.0,-525.0,2024-04-04,12,True,2024-04
2024-04-04 13:00:00,2880.0,2179.0,-701.0,2024-04-04,13,True,2024-04
2024-04-04 14:00:00,2652.0,2010.0,-642.0,2024-04-04,14,True,2024-04
2024-04-04 15:00:00,2471.0,1937.0,-534.0,2024-04-04,15,True,2024-04
2024-04-04 16:00:00,2366.0,2094.0,-272.0,2024-04-04,16,True,2024-04
2024-04-04 17:00:00,2265.0,2303.0,38.0,2024-04-04,17,True,2024-04
2024-04-05 01:00:00,2159.0,2134.0,-25.0,2024-04-05,1,True,2024-04
2024-04-05 02:00:00,2272.0,2103.0,-169.0,2024-04-05,2,True,2024-04
2024-04-05 03:00:00,2247.0,2119.0,-128.0,2024-04-05,3,True,2024-04
2024-04-05 04:00:00,2147.0,2105.0,-42.0,2024-04-05,4,True,2024-04
2024-04-05 05:00:00,2041.0,1941.0,-100.0,2024-04-05,5,True,2024-04
2024-04-05 06:00:00,2040.0,1902.0,-138.0,2024-04-05,6,True,2024-04
2024-04-05 07:00:00,2057.0,1973.0,-84.0,2024-04-05,7,True,2024-04
2024-04-05 08:00:00,2100.0,2055.0,-45.0,2024-04-05,8,True,2024-04
2024-04-05 09:00:00,2182.0,2104.0,-78.0,2024-04-05,9,True,2024-04
2024-04-05 10:00:00,2284.0,2096.0,-188.0,2024-04-05,10,True,2024-04
2024-04-05 11:00:00,2489.0,2138.0,-351.0,2024-04-05,11,True,2024-04
2024-04-05 12:00:00,2773.0,2206.0,-567.0,2024-04-05,12,True,2024-04
2024-04-05 13:00:00,2802.0,2318.0,-484.0,2024-04-05,13,True,2024-04
2024-04-05 14:00:00,2584.0,2270.0,-314.0,2024-04-05,14,True,2024-04
2024-04-05 15:00:00,2332.0,1862.0,-470.0,2024-04-05,15,True,2024-04
2024-04-05 16:00:00,2143.0,1874.0,-269.0,2024-04-05,16,True,2024-04
2024-04-05 17:00:00,1987.0,1842.0,-145.0,2024-04-05,17,True,2024-04
2024-04-05 18:00:00,1886.0,1763.0,-123.0,2024-04-05,18,True,2024-04
2024-04-05 19:00:00,1847.0,1668.0,-179.0,2024-04-05,19,True,2024-04
2024-04-05 20:00:00,1812.0,1680.0,-132.0,2024-04-05,20,True,2024-04
2024-04-05 21:00:00,1802.0,1759.0,-43.0,2024-04-05,21,True,2024-04
2024-04-05 22:00:00,1828.0,1895.0,67.0,2024-04-05,22,True,2024-04
2024-04-05 23:00:00,1869.0,1908.0,39.0,2024-04-05,23,True,2024-04
2024-04-06 00:00:00,1929.0,2032.0,103.0,2024-04-06,0,True,2024-04
2024-04-06 01:00:00,1996.0,2053.0,57.0,2024-04-06,1,True,2024-04
2024-04-06 02:00:00,2119.0,2169.0,50.0,2024-04-06,2,True,2024-04
2024-04-06 05:00:00,1949.0,2045.0,96.0,2024-04-06,5,True,2024-04
2024-04-06 06:00:00,1878.0,1997.0,119.0,2024-04-06,6,True,2024-04
2024-04-06 09:00:00,1937.0,2048.0,111.0,2024-04-06,9,True,2024-04
2024-04-06 10:00:00,1992.0,2118.0,126.0,2024-04-06,10,True,2024-04
2024-04-06 11:00:00,2093.0,2160.0,67.0,2024-04-06,11,True,2024-04
2024-04-06 12:00:00,2215.0,2262.0,47.0,2024-04-06,12,True,2024-04
2024-04-06 13:00:00,2357.0,2178.0,-179.0,2024-04-06,13,True,2024-04
2024-04-06 14:00:00,2353.0,1968.0,-385.0,2024-04-06,14,True,2024-04
2024-04-06 15:00:00,2307.0,1889.0,-418.0,2024-04-06,15,True,2024-04
2024-04-06 16:00:00,2169.0,1888.0,-281.0,2024-04-06,16,True,2024-04
2024-04-06 17:00:00,2084.0,1832.0,-252.0,2024-04-06,17,True,2024-04
2024-04-06 18:00:00,1982.0,1679.0,-303.0,2024-04-06,18,True,2024-04
2024-04-06 19:00:00,1937.0,1664.0,-273.0,2024-04-06,19,True,2024-04
2024-04-06 20:00:00,1886.0,1593.0,-293.0,2024-04-06,20,True,2024-04
2024-04-06 21:00:00,1890.0,1580.0,-310.0,2024-04-06,21,True,2024-04
2024-04-06 22:00:00,1927.0,1614.0,-313.0,2024-04-06,22,True,2024-04
2024-04-06 23:00:00,1990.0,1794.0,-196.0,2024-04-06,23,True,2024-04
2024-04-07 00:00:00,2002.0,1912.0,-90.0,2024-04-07,0,True,2024-04
2024-04-07 01:00:00,2027.0,1917.0,-110.0,2024-04-07,1,True,2024-04
2024-04-07 02:00:00,2096.0,2011.0,-85.0,2024-04-07,2,True,2024-04
2024-04-07 03:00:00,2037.0,2017.0,-20.0,2024-04-07,3,True,2024-04
2024-04-07 04:00:00,1930.0,1899.0,-31.0,2024-04-07,4,True,2024-04
2024-04-07 05:00:00,1831.0,1790.0,-41.0,2024-04-07,5,True,2024-04
2024-04-07 06:00:00,1727.0,1808.0,81.0,2024-04-07,6,True,2024-04
2024-04-07 07:00:00,1699.0,1782.0,83.0,2024-04-07,7,True,2024-04
2024-04-07 08:00:00,1673.0,1745.0,72.0,2024-04-07,8,True,2024-04
2024-04-07 09:00:00,1674.0,1673.0,-1.0,2024-04-07,9,True,2024-04
2024-04-07 10:00:00,1680.0,1669.0,-11.0,2024-04-07,10,True,2024-04
2024-04-07 11:00:00,1738.0,1630.0,-108.0,2024-04-07,11,True,2024-04
2024-04-07 12:00:00,1839.0,1672.0,-167.0,2024-04-07,12,True,2024-04
2024-04-07 13:00:00,1956.0,1688.0,-268.0,2024-04-07,13,True,2024-04
2024-04-07 14:00:00,2001.0,1771.0,-230.0,2024-04-07,14,True,2024-04
2024-04-07 15:00:00,2022.0,1704.0,-318.0,2024-04-07,15,True,2024-04
2024-04-07 16:00:00,1953.0,1675.0,-278.0,2024-04-07,16,True,2024-04
2024-04-07 17:00:00,1915.0,1604.0,-311.0,2024-04-07,17,True,2024-04
2024-04-07 18:00:00,1872.0,1568.0,-304.0,2024-04-07,18,True,2024-04
2024-04-07 19:00:00,1837.0,1541.0,-296.0,2024-04-07,19,True,2024-04
2024-04-07 20:00:00,1858.0,1562.0,-296.0,2024-04-07,20,True,2024-04
2024-04-07 21:00:00,1870.0,1458.0,-412.0,2024-04-07,21,True,2024-04
2024-04-07 22:00:00,1938.0,1653.0,-285.0,2024-04-07,22,True,2024-04
2024-04-07 23:00:00,2015.0,1826.0,-189.0,2024-04-07,23,True,2024-04
2024-04-08 00:00:00,2066.0,2009.0,-57.0,2024-04-08,0,True,2024-04
2024-04-08 01:00:00,2030.0,1985.0,-45.0,2024-04-08,1,True,2024-04
