datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2024-12-01 00:00:00,2898.0,2840.0,-58.0,2024-12-01,0,True,2024-12
2024-12-01 01:00:00,2947.0,2692.0,-255.0,2024-12-01,1,True,2024-12
2024-12-01 02:00:00,2946.0,2787.0,-159.0,2024-12-01,2,True,2024-12
2024-12-01 03:00:00,2935.0,2791.0,-144.0,2024-12-01,3,True,2024-12
2024-12-01 04:00:00,2910.0,2784.0,-126.0,2024-12-01,4,True,2024-12
2024-12-01 05:00:00,2814.0,2719.0,-95.0,2024-12-01,5,True,2024-12
2024-12-01 06:00:00,2748.0,2729.0,-19.0,2024-12-01,6,True,2024-12
2024-12-01 07:00:00,2744.0,2756.0,12.0,2024-12-01,7,True,2024-12
2024-12-01 08:00:00,2706.0,2766.0,60.0,2024-12-01,8,True,2024-12
2024-12-01 09:00:00,2742.0,2773.0,31.0,2024-12-01,9,True,2024-12
2024-12-01 10:00:00,2754.0,2766.0,12.0,2024-12-01,10,True,2024-12
2024-12-01 11:00:00,2807.0,2709.0,-98.0,2024-12-01,11,True,2024-12
2024-12-01 12:00:00,2908.0,2795.0,-113.0,2024-12-01,12,True,2024-12
2024-12-01 13:00:00,3042.0,2736.0,-306.0,2024-12-01,13,True,2024-12
2024-12-01 14:00:00,3157.0,2955.0,-202.0,2024-12-01,14,True,2024-12
2024-12-01 15:00:00,3251.0,3032.0,-219.0,2024-12-01,15,True,2024-12
2024-12-01 16:00:00,3180.0,3001.0,-179.0,2024-12-01,16,True,2024-12
2024-12-01 17:00:00,3032.0,2791.0,-241.0,2024-12-01,17,True,2024-12
2024-12-01 18:00:00,2849.0,2702.0,-147.0,2024-12-01,18,True,2024-12
2024-12-01 19:00:00,2702.0,2708.0,6.0,2024-12-01,19,True,2024-12
2024-12-01 20:00:00,2591.0,2683.0,92.0,2024-12-01,20,True,2024-12
2024-12-01 21:00:00,2542.0,2698.0,156.0,2024-12-01,21,True,2024-12
2024-12-01 23:00:00,2771.0,2879.0,108.0,2024-12-01,23,True,2024-12
2024-12-02 00:00:00,3051.0,2937.0,-114.0,2024-12-02,0,True,2024-12
2024-12-02 01:00:00,3120.0,2891.0,-229.0,2024-12-02,1,True,2024-12
