datetime,D,NG,Diff,Day,Hour,CloseToLimit,Month
2023-04-01 00:00:00,2248.0,2209.0,-39.0,2023-04-01,0,True,2023-04
2023-04-01 01:00:00,2258.0,2241.0,-17.0,2023-04-01,1,True,2023-04
2023-04-01 02:00:00,2295.0,2170.0,-125.0,2023-04-01,2,True,2023-04
2023-04-01 03:00:00,2243.0,2088.0,-155.0,2023-04-01,3,True,2023-04
2023-04-01 04:00:00,2130.0,1959.0,-171.0,2023-04-01,4,True,2023-04
2023-04-01 05:00:00,2007.0,1752.0,-255.0,2023-04-01,5,True,2023-04
2023-04-01 06:00:00,1913.0,1595.0,-318.0,2023-04-01,6,True,2023-04
2023-04-01 07:00:00,1907.0,1467.0,-440.0,2023-04-01,7,True,2023-04
2023-04-01 08:00:00,1912.0,1440.0,-472.0,2023-04-01,8,True,2023-04
2023-04-01 09:00:00,1991.0,1452.0,-539.0,2023-04-01,9,True,2023-04
2023-04-01 10:00:00,2052.0,1407.0,-645.0,2023-04-01,10,True,2023-04
2023-04-01 11:00:00,2223.0,1430.0,-793.0,2023-04-01,11,True,2023-04
2023-04-01 12:00:00,2437.0,1626.0,-811.0,2023-04-01,12,True,2023-04
2023-04-01 13:00:00,2657.0,1864.0,-793.0,2023-04-01,13,True,2023-04
2023-04-01 14:00:00,2779.0,2022.0,-757.0,2023-04-01,14,True,2023-04
2023-04-01 15:00:00,2772.0,2096.0,-676.0,2023-04-01,15,True,2023-04
2023-04-01 16:00:00,2697.0,2162.0,-535.0,2023-04-01,16,True,2023-04
2023-04-01 17:00:00,2565.0,2246.0,-319.0,2023-04-01,17,True,2023-04
2023-04-01 18:00:00,2395.0,2237.0,-158.0,2023-04-01,18,True,2023-04
2023-04-01 19:00:00,2256.0,2127.0,-129.0,2023-04-01,19,True,2023-04
2023-04-01 20:00:00,2164.0,2052.0,-112.0,2023-04-01,20,True,2023-04
2023-04-01 21:00:00,2122.0,2072.0,-50.0,2023-04-01,21,True,2023-04
2023-04-01 22:00:00,2095.0,2050.0,-45.0,2023-04-01,22,True,2023-04
2023-04-01 23:00:00,2120.0,2041.0,-79.0,2023-04-01,23,True,2023-04
2023-04-02 00:00:00,2146.0,2007.0,-139.0,2023-04-02,0,True,2023-04
2023-04-02 01:00:00,2229.0,2060.0,-169.0,2023-04-02,1,True,2023-04
2023-04-02 02:00:00,2357.0,2118.0,-239.0,2023-04-02,2,True,2023-04
2023-04-02 03:00:00,2356.0,2016.0,-340.0,2023-04-02,3,True,2023-04
